name,categories,address,city,postalCode,state,country,latitude,longitude,count
KFC,"Restaurant,Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Catering,Chicken restaurants,Restaurants",6620 S Scatterfield Rd,Anderson,46013,IN,US,40.04893,-85.651912,376
Arby's,"Restaurant,Carry-out food,Fast Food Restaurant,American Restaurant,wich Place,American restaurants,Fast Food Restaurants,Fast Food Restaurant, Sandwich Place, and American Restaurant,Restaurants,Sandwich Shops",3000 Chestnut Ridge Rd,Grantsville,21536,MD,US,39.692319,-79.10015200000001,252
Chick-Fil-A,"Carry-out food,Caterers,American Restaurant,American restaurants,Fast Food Restaurants,Restaurants,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Chicken restaurants",9121 Alaking Ct,Capitol Heights,20743,MD,US,38.86962,-76.84876,76
Subway,"Restaurant,Take Out,Sandwiches / Fast Food / American,Delicatessens,Canonsburg Restaurants,Fast Food Restaurant,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",3351 Washington Rd,Canonsburg,15317,PA,US,40.287855,-80.115048,1219
Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants",1704 Military Road,Benton,72015,AR,US,34.5805,-92.57398,529
McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1730 N West Avenue,El Dorado,71730,AR,US,33.22936,-92.66578,784
Wendy's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1425 S Saint Louis Street,Batesville,72501,AR,US,35.76527,-91.64064,313
Steak 'n Shake,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",2006 E Parkway Drive,Russellville,72802,AR,US,35.28252,-93.10928,52
AW Restaurants,"American Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1690 E Ash Street,Globe,85501,AZ,US,33.392179999999996,-110.76616000000001,43
Chick-Fil-A,"Fast Food Restaurants,Chicken Restaurants,Restaurants",2 Bass Pro Drive,Little Rock,72210,AR,US,34.657,-92.40978,76
Church's Chicken,"Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",300 N 12th Street,Gadsden,35901,AL,US,34.022009999999995,-86.02105,63
Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",301 Linwood Drive,Paragould,72450,AR,US,36.05383,-90.50463,205
Chick-Fil-A,"Carry-out food,Caterers,American restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants,Restaurant,Barbecued poultry,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Catering,Chicken restaurants,Sandwich Shops",1682 Us Highway 98,Daphne,36526,AL,US,30.6018,-87.89745,76
Panda Express,"Asian Restaurants,Carry-out food,International restaurants,Groceries,Chinese Restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Restaurants,Chinese restaurants",970 N Congress Ave Ste 100,Boynton Beach,33426,FL,US,26.536759999999997,-80.09046,108
Panda Express,"Asian Restaurants,Restaurant,Carry-out food,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Catering,Restaurants,Chinese restaurants",4211 Waialae Ave Ste 6030,Honolulu,96816,HI,US,21.2773,-157.7859,108
Panda Express,"Asian Restaurants,Carry-out food,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Chinese restaurants",4865 N Ten Mile Rd,Meridian,83646,ID,US,43.649029999999996,-116.43364,108
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Steak and chop restaurants,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Barbecue,Pizza Place,Spare rib restaurants,Catering",11192 N Williams St,Dunnellon,34432,FL,US,29.060403000000004,-82.4545,474
Chipotle Mexican Grill,"Carry-out food,Mexican,Taco Place,Mexican Restaurant, Taco Place, and Burrito Place,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food,Karaoke,Restaurants,Mexican Restaurant,Restaurant,Burrito Place",3254 N John Young Pkwy,Kissimmee,34741,FL,US,28.3462,-81.4204,142
Taco Bell,"Mexican Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Fast Food Restaurants,Karaoke,Food & Entertainment,Restaurants",6753 N Church Ave,Mulberry,33860,FL,US,27.93443,-81.97345,529
McDonald's,"Carry-out food,Movie theaters,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",2019 Spirit Lake Rd,Winter Haven,33880,FL,US,28.00011,-81.78466,784
Moe's Southwest Grill,"Carry-out food,Mexican Restaurants,Caterers,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants",2679 Gulf To Bay Blvd Ste 590,Clearwater,33759,FL,US,27.960409999999996,-82.72768,73
Popeye's Louisiana Kitchen,"Carry-out food,Barbecued poultry,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Chicken Restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",4493 Commercial Way,Spring Hill,34606,FL,US,28.4948,-82.59621,91
Taco Bell,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Fast Food Restaurants,Restaurants",280 3rd St S,Jacksonville Beach,32250,FL,US,30.28555,-81.39171,529
KFC,"Carry-out food,Caterers,American,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food,Karaoke,Restaurants,Restaurant,Barbecued poultry,Chicken,Barbecue,Spare rib restaurants,Chicken restaurants",2200 Old Canoe Creek Rd,Saint Cloud,34772,FL,US,28.1974,-81.2942,376
Chipotle Mexican Grill,"Carry-out food,Mexican,Taco Place,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food,Karaoke,Restaurants,Mexican Restaurant,Restaurant,Mexican Restaurant, Burrito Place, and Taco Place Coral Way,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place",2235 Sw 37th Ave,Miami,33145,FL,US,25.749332,-80.25434,142
Wendy's,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Karaoke,Restaurants",1531 Belvedere Rd,West Palm Beach,33406,FL,US,26.691296,-80.07382700000001,313
Papa Johns Pizza,"Pizza,Restaurant,Carry-out food,Fast Food,Pizza Place,Restaurants",9459 W Flagler St,Miami,33174,FL,US,25.769121,-80.351069,14
Taco Bell,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Fast Food,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",610 Glenn Blvd Sw,Fort Payne,35967,AL,US,34.43649,-85.74069,529
KFC,"Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",2101 S Main St,Fort Scott,66701,KS,US,37.81555,-94.70482,376
Chick-Fil-A,"Carry-out food,International restaurants,Caterers,American restaurants,Karaoke,Restaurants,Fast Food Restaurant, American Restaurant, and Sandwich Place,Barbecued poultry,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Catering,Chicken restaurants,Sandwich Shops",4450 W Vine St,Kissimmee,34746,FL,US,28.302,-81.459,76
Subway,"Carry-out food,Restaurant consultants,Delicatessens,Fast Food Restaurant,Karaoke,Restaurant mgmt.,Sandwiches,Sandwich Place,Restaurants",3217 Sw Topeka Blvd,Topeka,66611,KS,US,39.009799,-95.688154,1219
Burger King,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,Food and Beverage,Hamburger restaurants,Fast Food Restaurants,Fast food restaurants,Hamburgers and Hot Dogs,Restaurants",5515 S Olive St,Pine Bluff,71603,AR,US,34.181532000000004,-92.00648100000001,453
KFC,"Carry-out food,Caterers,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Chicken Restaurants,Restaurants,Restaurant,Barbecued poultry,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",849 Se US Highway 19,Crystal River,34429,FL,US,28.88795,-82.58388000000001,376
SONIC Drive-In,"Hamburgers & Hot Dogs,American Restaurants,Carry-out food,Hot dog restaurants,Hamburger restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Fast food restaurants,Restaurants",15700 Arch St,Little Rock,72206,AR,US,34.60978,-92.31965,48
McDonald's,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants,Food & Dining",2445 Highway 78,Dora,35062,AL,US,33.75923,-87.06588,784
Subway,"Carry-out food,Delicatessens,Food and Beverage,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",1826 W Central Ave,El Dorado,67042,KS,US,37.817677,-96.87449699999999,1219
Chick-Fil-A,"Carry-out food,Caterers,American Restaurant,American restaurants,Karaoke,Restaurants,Fast Food Restaurant, American Restaurant, and Sandwich Place,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Chicken restaurants,Catering,Sandwich Shops",1800 S Federal Hwy,Delray Beach,33483,FL,US,26.4394,-80.072,76
McDonald's,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Karaoke,Take Out Restaurants,Fast food restaurants,Hamburgers and Hot Dogs,Restaurants",2800 Military Ave,Baxter Springs,66713,KS,US,37.008065,-94.736377,784
Subway,"Carry-out food,real estate & construction,Delicatessens,wich Place,Fast Food Restaurants,Take Out Restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",100 S Federal Hwy,Boca Raton,33432,FL,US,26.34856,-80.08606999999999,1219
McDonald's,"Restaurant,Carry-out food,Movie theaters,Restaurant consultants,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,American restaurants,Karaoke,Restaurant mgmt.,Restaurants",9870 US Highway 301 S,Riverview,33578,FL,US,27.855625,-82.32614000000001,784
Taco Bell,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant Village of Tampa,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Karaoke,Restaurants",7620 W Hillsborough Ave,Tampa,33615,FL,US,27.99636829,-82.5664726,529
Waffle House,"Carry-out food,Breakfast,Open 24 Hours,Late Night Dining,American restaurants,Visa,Carry Out,Open 7 Days,Restaurants,Global,Restaurant,Breakfast Spot,Food Dining,Fast Food Restaurant,Cheap Eats,Traditional American,Lunch Spot,Diner,Diners,Family-friendly Dining,Mastercard",1204 Industrial Pkwy,Saraland,36571,AL,US,30.8028,-88.1003,103
Waffle House,"Breakfast Brunch and Lunch Restaurants,Restaurant,Carry-out food,Breakfast Spot,Fast Food Restaurant,American restaurants,Diner,Diners,Traditional American Restaurants,Restaurants",802 Cleveland Ave,Attalla,35954,AL,US,34.01847,-86.072733,103
KFC,"Carry-out food,Caterers,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants,Restaurant,Barbecued poultry,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",2055 Tamiami Trl S,Venice,34293,FL,US,27.055509999999998,-82.41107,376
Chick-Fil-A,"Carry-out food,Caterers,American Restaurant,American restaurants,Restaurants,Restaurant,Fast Food Restaurant, American Restaurant, and Sandwich Place,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Catering,Sandwich Place,Chicken restaurants,Sandwich Shops",3745 Bloomfield Rd,Macon,31206,GA,US,32.8194,-83.6969,76
Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place,Restaurant,Carry-out food,Caterers,Fast Food Restaurant,American Restaurant,wich Place,American restaurants,Fast Food Restaurants,Fast Food Restaurant, Sandwich Place, and American Restaurant,Restaurants,Sandwich Shops",7350 E Mcdowell Rd,Scottsdale,85257,AZ,US,33.466232,-111.92223100000001,252
Krispy Krunchy Chicken,"Carry-out food,Service stations,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Pizza,Barbecued poultry,Convenience stores,Barbecue,Spare rib restaurants,Chicken restaurants",4654 Pleasant Springs Dr,Tuskegee,36083,AL,US,32.4399,-85.79083,39
SONIC Drive-In,"Carry-out food,Hot dog restaurants,American Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Restaurant,Burger Joint,Hot Dog Stands and Restaurants,Fast Food Restaurant,Fast food restaurants,Hamburgers and Hot Dogs",4311 Park Ave,Hot Springs National Park,71901,AR,US,34.574452,-92.987594,48
Taco Bell,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,Mexican restaurants,Fast Food Restaurants,Fast Food,Food and beverage consultants,Food products,Restaurants,Food processing and manufacturing,Mexican Restaurant,Restaurant,Fast Food Restaurant",8301 W Peoria Ave,Peoria,85345,AZ,US,33.581756,-112.236749,529
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,American restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",2025 Coliseum Blvd,Montgomery,36110,AL,US,32.419647999999995,-86.26951,1219
Pizza Hut,"Pizza,Carry-out food,Restaurant delivery service,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Restaurants",6371 Atlanta Hwy,Montgomery,36117,AL,US,32.382915000000004,-86.187648,474
Carl's Jr.,"Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Karaoke,Restaurants",14875 S Highway 95,Lake Havasu City,86404,AZ,US,34.7281,-114.3146,205
Taco Bell,"Mexican Restaurant,Carry-out food,Childersburg Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Restaurants",2000 Limbaugh Blvd,Childersburg,35044,AL,US,33.267975,-86.353877,529
Jimmy John's,"Carry-out food,Restaurant delivery service,Caterers,Delicatessens,American restaurants,Caterer,Home delivery beer and beverages,Food Delivery Service,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwiches,Catering,Sandwich Shops",1919 11th Ave S,Birmingham,35205,AL,US,33.5005,-86.7962,154
Subway,"Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Sandwiches,Catering,Sandwich Place,Sandwich Shops",506 Martin St N,Pell City,35125,AL,US,33.593462,-86.282374,1219
KFC,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Barbecued poultry,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",2024 US Highway 78 E,Oxford,36203,AL,US,33.59349,-85.8793,376
Subway,"Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Restaurant,wich Place,Sandwiches,Sandwich Place,Catering,Sandwich Shops",1321 10th Ave S,Birmingham,35205,AL,US,33.4977,-86.8058,1219
Subway,"Restaurant,Carry-out food,Caterers,Delicatessens,Fast Food Restaurant,wich Place,Fast Food,Karaoke,Sandwiches,Sandwich Place,Restaurants",481 E Imperial Hwy,La Habra,90631,CA,US,33.917781,-117.940351,1219
Subway,"Restaurant,Sandwich Place Lake Forest,Fast Food Restaurant,Sandwich Place",3500 Palmer Cv,Round Rock,78664,TX,US,30.512641,-97.624398,1219
Subway,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,Sandwich Place,Restaurants,Sandwich Shops",247 Thain Rd,Lewiston,83501,ID,US,46.385146,-116.981824,1219
Dairy Queen,"Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Restaurant,American Restaurant,Fast Food Restaurants,Dessert Restaurants,Juice Bar,Restaurants,Ice Cream Shop",1151 Galleria Blvd,Roseville,95678,CA,US,38.774237,-121.269814,329
Wendy's,"Restaurant,Fast Food Restaurant",2401 S Kings Hwy,Myrtle Beach,29577,SC,US,33.375215999999995,-79.285708,313
Subway,"Restaurant,Fast Food Restaurant,Sandwich Place",902 E Main St,Weatherford,73096,OK,US,35.538472,-98.67528,1219
Quiznos,Fast Food Restaurant,1130 E 32nd St,Joplin,64804,MO,US,37.054933,-94.50359499999999,52
Jack in the Box,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",839 E Mulberry St,Angleton,77515,TX,US,29.165902000000003,-95.422387,120
Jack in the Box,"Restaurant,Burger Joint,Fast Food Restaurant",8530 Auburn Folsom Rd,Granite Bay,95746,CA,US,38.743031,-121.17064599999999,120
Dairy Queen,"Ice Cream Parlors,Restaurant,Fast Food Restaurant,Restaurants,Ice Cream Shop",335 Mount Rushmore Rd,Custer,57730,SD,US,43.765821,-103.602638,329
Dairy Queen,"Ice Cream Parlors,Food and Ice Cream Shop,Restaurant,Carry-out food,Fast Food Restaurant,American restaurants,Ice cream parlors,Ice Cream Store,Restaurants,Ice Cream Shop,Food",401 W 1st Ave,Toppenish,98948,WA,US,46.375353999999994,-120.31541499999999,329
Subway,"Delis And Delicatessens,Carry-out food,Restaurant,Delicatessens,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",340 Westwind Dr,Norwalk,44857,OH,US,41.261963,-82.616236,1219
Subway,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",407 Tennessee Rd,Albany,42602,KY,US,36.687883,-85.13369300000001,1219
Subway,"Fast Food Restaurant,wich Place,Sandwich Place",2128 N University Dr,Fort Lauderdale,33322,FL,US,26.151213000000002,-80.256848,1219
Subway,"Restaurant,American,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",521 E Chestnut St,Junction City,66441,KS,US,39.019615,-96.821199,1219
Rally's,"Hamburgers & Hot Dogs,American Restaurants,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Restaurants",201 S Crooks Rd,Clawson,48017,MI,US,42.526507,-83.165201,28
Dairy Queen,"Ice Cream Parlors,Restaurant,Carry-out food,Ice cream parlors,American restaurants,Ice Cream Store,Fast Food,Karaoke,Restaurants,Ice Cream Shop",31640 Chieftain Dr,Logan,43138,OH,US,39.5456,-82.4329,329
Chipotle Mexican Grill,"Carry-out food,Caterers,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",4502 S Steele St Ste 159,Tacoma,98409,WA,US,47.2175,-122.46848999999999,142
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Crooksville Restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",236 W Main St,Crooksville,43731,OH,US,39.7698,-82.1031,1219
Jimmy John's,"Carry-out food,Caterers,Restaurant delivery service,Delicatessens,American restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",1500 Nw Market St,Seattle,98107,WA,US,47.66931982,-122.37624609999999,154
Taco Bell,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Fast Food Restaurant and Mexican Restaurant Avenues West,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Fast Food,Restaurants,Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",2210 W Wisconsin Ave,Milwaukee,53233,WI,US,43.0389,-87.9408,529
Taco Bell,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Fast Food Restaurants,Restaurants",704 Grand Ave,Schofield,54476,WI,US,44.92268,-89.61354,529
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,wich Place,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",622 South Ave,Tallmadge,44278,OH,US,41.085128999999995,-81.441523,1219
Subway,"Carry-out food,Caterers,Delicatessens,Sandwich Place Hillyard,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,wich Place,Sandwiches,Catering,Sandwich Place,Sandwich Shops",3925 N Market St,Spokane,99207,WA,US,47.6947,-117.365,1219
Subway,"Delis And Delicatessens,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Catering,Restaurants,Sandwich Shops",1511 Westside Hwy,Kelso,98626,WA,US,46.1857,-122.9056,1219
Taco Bell,"Carry-out food,Mexican Restaurants,Taco Place,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Taco Place, Mexican Restaurant, and Fast Food Restaurant,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",1307 S Main St,West Bend,53095,WI,US,43.403934,-88.180778,529
Subway,"Carry-out food,Caterers,Delicatessens,American restaurants,Fast Food,Restaurants,Delis And Delicatessens,Restaurant,Sandwich Place West Seattle,wich Place,Sandwiches,Catering,Sandwich Place,Sandwich Shops",6515 California Ave Sw,Seattle,98136,WA,US,47.544715999999994,-122.38723,1219
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Karaoke,Restaurant mgmt.,Restaurants,Restaurant,Restaurant consultants,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",1205 W Sylvania Ave,Toledo,43612,OH,US,41.6922,-83.57,784
Long John Silver's,"Restaurant,Carry-out food,Caterers,Fried Chicken Joint,Seafood restaurants,American restaurants,Fast Food Restaurants,Catering,Restaurants",9229 N Division St,Spokane,99218,WA,US,47.7414,-117.412,39
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Food and Beverage,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Restaurants,Pizza,Restaurant,Pizza Place South Auburn,Pizza Place,Catering",1243 Auburn Way S,Auburn,98002,WA,US,47.296453,-122.216927,474
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Pizza Place Nevada - Lidgerwood,Catering",3304 N Nevada St,Spokane,99207,WA,US,47.688728000000005,-117.39488500000002,474
Burger King,"Restaurant,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Fast food restaurants,Hamburgers and Hot Dogs,Restaurants",143 W Shawnee St,Muskogee,74401,OK,US,35.769727,-95.359272,453
Subway,"Carry-out food,Delicatessens,Sandwiches/subs,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",1865 N 21st St,Newark,43055,OH,US,40.098418,-82.42445500000001,1219
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Karaoke,Restaurants,Frozen Yogurt Shops,Restaurant,Burger Joint,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",18070 Bagley Rd,Cleveland,44130,OH,US,41.3724,-81.8272,784
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Catering,Restaurants,Sandwich Shops",621 Morgan St,Davenport,99122,WA,US,47.653999999999996,-118.1507,1219
Arby's,"Carry-out food,Steak and chop restaurants,American Restaurant,American restaurants,Fast Food Restaurants,Karaoke,Fast Food,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,wich Place,Sandwich Shops",501 S 8th St,Rogers,72756,AR,US,36.3295,-94.1253,252
Jersey Mike's Subs,"Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",7902 Ne 6th Ave Ste 100,Vancouver,98665,WA,US,45.67954,-122.66731999999999,69
Domino's Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",1204 Belknap St,Superior,54880,WI,US,46.720396,-92.095208,270
Panda Express,"Asian Restaurants,Chinese Restaurant,Restaurant,Carry-out food,Chinese Restaurants,Asian Restaurant,Fast Food Restaurants,Take Out Restaurants,Catering,Restaurants",1760 Stringtown Rd,Grove City,43123,OH,US,39.879233,-83.04309,108
Rally's,Fast Food Restaurant,6008 N Illinois St,Fairview Heights,62208,IL,US,38.631423999999996,-90.265505,28
SONIC Drive-In,"American Restaurant and Fast Food Restaurant,Carry-out food,Hot dog restaurants,American Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Burger Joint,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,Fast food restaurants,Hamburgers and Hot Dogs",674 S Crawford St,Clarksville,72830,AR,US,35.46537,-93.47957,48
Del Taco,"Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Burrito Place,Restaurants",3855 Astrozon Blvd,Colorado Springs,80916,CO,US,38.79607,-104.75697,30
Taco Johns,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Fast Food Restaurants,Take Out Restaurants,Diner,Restaurants",1103 N Arkansas Ave,Russellville,72801,AR,US,35.288651,-93.133741,14
McDonald's,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Karaoke,Fast food restaurants,Restaurants",209 E 29th St,Loveland,80538,CO,US,40.422064,-105.07523400000001,784
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",537 Johansen Expy,Fairbanks,99701,AK,US,64.85688,-147.68958999999998,1219
SONIC Drive-In,"Carry-out food,Hot dog restaurants,American Restaurant,Hamburger restaurants,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Burger Joint,Hot Dog Stands and Restaurants,Fast Food Restaurant,Blytheville Restaurants,Fast food restaurants,Hamburgers and Hot Dogs",711 N 6th St,Blytheville,72315,AR,US,35.93395,-89.91006999999999,48
Pizza Pro,"Pizza,Restaurant,Carry-out food,Take Out Restaurants,Fast Food Restaurants,Restaurants",207 N Fourche Ave,Perryville,72126,AR,US,35.0057,-92.80131,15
