name,categories,address,city,postalCode,state,country,latitude,longitude,count
In-N-Out Burger,"Carry-out food,Hot dog restaurants,Hamburger restaurants,Burger Joint and Fast Food Restaurant Otay Ranch,Fast Food,Fast Food Restaurants,Restaurants,Hamburgers & Hot Dogs,Burger Joint,Restaurant,American Restaurants,Fast Food Restaurant,Hamburgers and Hot Dogs,Burger Joint and Fast Food Restaurant",1725 Eastlake Pkwy,Chula Vista,91915,CA,US,32.620491,-116.962026,15
Round Table Pizza,"Carry-out food,Pizza Restaurants,Take Out,Caterers,Restaurant delivery service,Fast Food,Home delivery beer and beverages,Banquet Facilities,Restaurants,Pizza,Restaurant,Family style restaurants,Pizza Place,Catering,Banquet facilities",3212 S White Rd,San Jose,95148,CA,US,37.3164,-121.7928,18
Burger King,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",19700 Germantown Rd,Germantown,20874,MD,US,39.1796,-77.2674,453
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",11025 Mall Circle,Waldorf,20603,MD,US,38.6157,-76.9228,784
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",121 Maple Ave,Purcellville,20132,VA,US,39.1372,-77.7056,784
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",3038 Colby Street,Whitehall,49461,MI,US,43.4096,-86.3183,784
Arby's,"Carry-out food,Food and Beverage,American Restaurant,American restaurants,Fast Food,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant, American Restaurant, and Sandwich Place,Fast Food Restaurant,Traditional American,wich Place,Sandwich Place,Sandwich Shops",1746 E Apple Ave,Muskegon,49442-4243,MI,US,43.2347,-86.2008,252
Burger King,"Carry Out Food,Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",673 Capital Ave SW,Battle Creek,49015,MI,US,42.3033,-85.1991,453
Dairy Queen,"Ice Cream Parlors,Carry-out food,American restaurants,Fast Food Restaurants,Restaurants,Ice Cream Shop,Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Restaurant,Ice Cream and Frozen Desserts,Fast Food Restaurant,Dessert Restaurants,Ice cream and frozen desserts-retail,Hamburgers and Hot Dogs",1304 Fayette Pike W,Montgomery,25136,WV,US,38.17989,-81.33696,329
Dairy Queen,"Ice Cream and Frozen Desserts,Frozen Dessert Dealers,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",50 Edgewood Avenue,Richwood,26261,WV,US,38.22376,-80.53527,329
Subway,"Delis And Delicatessens,Restaurant,Dayton Restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",5260 Salem Ave,Dayton,45426,OH,US,39.8218,-84.2881,1219
Fox's Pizza Den,"Pizza,Family Style Restaurants,Fast Food Restaurants,Italian Restaurants,Restaurants,Take Out Restaurants",1644 Cold Run Valley Road,Berkeley Springs,25411,WV,US,39.61841,-78.2416,26
Charley's Grilled Subs,"American Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",224 W Main Street,Hancock,21750,MD,US,39.69997,-78.1861,20
Dairy Queen,"Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Ice Cream Parlors,Ice Cream and Frozen Desserts,Ice Cream Mixes and Other Frozen Mixes,Ice Cream Mixes & Other Frozen Mixes,Dessert Shops,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",1839 Cassopolis St,Elkhart,46514-3103,IN,US,41.7095,-85.9724,329
Bojangles' Famous Chicken 'n Biscuits,"Fast Food Restaurants,Chicken Restaurants,Restaurants,Take Out Restaurants",2211 S Main Street,Blacksburg,24060,VA,US,37.20133,-80.3989,44
Skyline Chili,"Restaurant,American Restaurants,Diner,Fast Food Restaurants,Fast Food,Diners,Family Style Restaurants,Hamburgers and Hot Dogs,Greek,Restaurants",5816 Wooster Pike,Cincinnati,45227,OH,US,39.1424,-84.3911,11
Chipotle Mexican Grill,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Caterers,Mexican,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Burrito Place,Restaurants",8375 Winton Rd,Cincinnati,45231,OH,US,39.2195,-84.5186,142
Jersey Mike's Subs,"Delis And Delicatessens,Restaurant,Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Catering,Restaurants,Sandwich Shops",8481 Winton Rd,Cincinnati,45231,OH,US,39.2212,-84.5179,69
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Catering,Restaurants,Sandwich Shops",1530 Olmstead Dr,Portage,46368,IN,US,41.6048,-87.1718,1219
Subway,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",450 Stewart Lane,Triadelphia,26059,WV,US,40.05813,-80.60448,1219
Subway,"Delis And Delicatessens,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Catering,Restaurants,Sandwich Shops",2001 E Greyhound Pass Ste 8,Carmel,46033,IN,US,40.0032,-86.1243,1219
Pizza Hut,"Pizza,Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Diner,Family Style Restaurants,Pizza Place,Catering,Restaurants",4537 N Shadeland Ave,Indianapolis,46226,IN,US,39.8396,-86.0456,474
Subway,"Delis And Delicatessens,Carry-out food,Caterers,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Catering,Restaurants,Sandwich Shops",434 N Mount Zion Rd,Lebanon,46052,IN,US,40.0315,-86.501,1219
Pizza Hut,"Carry-out food,Pizza Restaurants,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza Delivery,Pizza,Restaurant,Barbecue,Pizza Place,Catering,Family Restaurants",6255 E 82nd St,Indianapolis,46250,IN,US,39.905,-86.0593,474
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Karaoke,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",2509 Albany St,Beech Grove,46107,IN,US,39.7224,-86.1121,474
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Food & Entertainment,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",127 E Norris Dr,Ottawa,61350,IL,US,41.3559,-88.84,784
BLIMPIE,"Sandwich Shops,Fast Food Restaurants,Restaurants,Take Out Restaurants",11 W 2nd Avenue,Williamson,25661,WV,US,37.67368,-82.27893,17
Burger King,"Hamburgers & Hot Dogs,Restaurant,Burger Joint,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Food & Entertainment,Restaurants",4241 N Prospect St,Decatur,62526,IL,US,39.9006,-88.9545,453
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",645 N McClurg Ct,Chicago,60611,IL,US,41.894,-87.6176,784
Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",2710 Grand Central Avenue,Vienna,26105,WV,US,39.32416,-81.55037,205
KFC,"Fried Chicken Joint,Fast Food Restaurant,Fast Food,Chicken,Fried Chicken Joint Lawncrest,Restaurants",716 Adams Ave,Philadelphia,19124,PA,US,40.0316,-75.1048,376
Burger King,"Fast Food Restaurant,Fast Food",201 Russell Parkway,Warner Robins,31088,GA,US,32.5934,-83.6278,453
Chick-fil-A,"Fast Food,Chicken,Catering,Family Style Dining,Food Delivery,Breakfast",264 Shorter Ave Nw,Rome,30165,GA,US,34.2634,-85.1883,100
Chick-fil-A,"Breakfast,Fast Food Restaurant,American Restaurant,Food Delivery,wich Place,Family Style Dining,Fast Food,Chicken,Catering",10 Indian River Boulevard,Edgewater,32141,FL,US,28.9723,-80.8962,100
Taco Bell,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Fast Food Restaurants,Fast Food,Karaoke,Restaurants,Food processing and manufacturing,Mexican Restaurant,Restaurant,Fast Food Restaurant",2411 W US Highway 90,Lake City,32055,FL,US,30.1797,-82.6717,529
McDonald's,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant,American Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",2200 NW 36th St,Miami,33142,FL,US,25.809,-80.2323,784
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food,Karaoke,Restaurants,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",5995 W 24th Ave,Hialeah,33016,FL,US,25.8767,-80.3309,784
Pollo Tropical,"Restaurant,Fast Food Restaurant,Catering,Latin American Restaurant,Restaurants",2490 W 60th St,Hialeah,33016,FL,US,25.877,-80.3341,15
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",650 150th Avenue,Saint Petersburg,33708,FL,US,27.8089,-82.7932,784
Chick-fil-A,"Carry-out food,Caterers,Breakfast,Food Delivery,Karaoke,Fast Food,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Family style restaurants,Family Style Dining,Chicken,Barbecue,Spare rib restaurants,Sandwiches,Catering,Chicken restaurants,Sandwich Shops",4752 Colonial Blvd,Fort Myers,33966,FL,US,26.612,-81.8138,100
Domino's Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",6890 Mesa Ridge Pkwy,Fountain,80817,CO,US,38.7193,-104.6997,270
Jack in the Box,"Burger Joint,Restaurant,Burger Joint Southern San Diego,Breakfast,American,Fast Food Restaurant,Burgers,Fast Food,Chicken,Hamburgers",1880 Coronado Ave,San Diego,92154,CA,US,32.5768,-117.0933,120
Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",170 N State Route 2,New Martinsville,26155,WV,US,39.66555,-80.85818,1219
Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",142 County Road 403,Proctorville,45669,OH,US,38.44427,-82.37795,1219
Panda Express,"Restaurant,Chinese Restaurant,Asian/Pacific,Chinese Restaurant and Fast Food Restaurant Mitty,Mobile Phone Shop Mitty,Fast Food Restaurant,Fast Food,Catering,Restaurants",5180 Stevens Creek Blvd,San Jose,95129,CA,US,37.3228,-121.9943,108
Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,wich Place,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",1001 Warrior Way,Belle,25015,WV,US,38.20213,-81.50588,1219
Subway,"Delis And Delicatessens,Take Out,Delicatessens,Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops",1605 Kanawha Blvd W,Charleston,25387,WV,US,38.36759,-81.66713,1219
Subway,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",166 Summers Street,Charleston,25301,WV,US,38.351,-81.63494,1219
Del Taco,"Restaurant,Mexican Restaurants,Taco Place,Fast Food Restaurant,Fast Food Restaurants,Restaurants",4376 W Sunset Blvd,Los Angeles,90029,CA,US,34.0925,-118.2805,30
Long John Silver's,"Fast Food Restaurants,Restaurants",4121 Maccorkle Ave SW,South Charleston,25309,WV,US,38.35804,-81.71965,39
Taco Bell,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Fast Food Restaurants,Karaoke,Restaurants",413 State Route 34,Hurricane,25526,WV,US,38.33622,-82.03549,529
Taco Bell,"Mexican Restaurant,Mexican Restaurants,Fast Food Restaurant,Fast Food Restaurants,Restaurants",3500 Maccorkle Ave SE,Charleston,25304,WV,US,38.32838,-81.59857,529
KFC,"Fast Food,Chicken,Restaurants",2674 Mount Vernon Avenue,Bakersfield,93305,CA,US,35.3951,-118.9681,376
Five Guys Burgers Fries,"Hamburgers and Hot Dogs,Fast Food Restaurants,Restaurants",112 R H L Boulevard,South Charleston,25309,WV,US,38.32895,-81.7149,70
KFC,"Fast Food,Chicken,Restaurants",333 Monte Vista Drive,Dinuba,93618,CA,US,36.5447,-119.4046,376
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",920 N Main St,Manteca,95336,CA,US,37.8103,-121.2166,474
Subway,"Delis And Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",612 W Lodi Ave,Lodi,95240,CA,US,38.1293,-121.2819,1219
Domino's Pizza,"Pizza,Fast Food Restaurants,Take Out Restaurants,Restaurants",2308 Cleveland Avenue,Saint Albans,25177,WV,US,38.38481,-81.80731,270
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Steak and chop restaurants,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Barbecued poultry,Pizza Place,Barbecue Restaurants,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",5730 Maccorkle Ave SE,Charleston,25304,WV,US,38.31312,-81.567,474
Waffle House,"Breakfast Brunch and Lunch Restaurants,Carry-out food,American Restaurant,American Restaurant and Breakfast Spot,American restaurants,Karaoke,Breakfast Brunch and Lunch Restaurants,,American Restaurant, Diner, and Breakfast Spot,Restaurants,Restaurant,Breakfast Spot,American Restaurant, Breakfast Spot, and Diner,Fast Food Restaurant,Diner,Breakfast Brunch & Lunch Restaurants,",4384 Us Route 60,Huntington,25705,WV,US,38.41301,-82.36174,103
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",577 N Germantown Parkway,Cordova,38018,TN,US,35.1408,-89.7982,784
Burger King,"Fast Food Restaurant,Fast Food",2884 Hickory Hill Rd,Memphis,38115,TN,US,35.0696,-89.8647,453
Wendy's,Fast Food,1223 Missouri Street,West Memphis,72301,AR,US,35.1607,-90.1843,313
Sonic Drive-In,"American Restaurants,Takeout,Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",2407 S Olive Street,Pine Bluff,71601,AR,US,34.2048,-92.0065,285
Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,Barboursville Restaurants,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",3436 Us Route 60 E,Barboursville,25504,WV,US,38.41631,-82.25686,1219
Del Taco,"Mexican Restaurants,American Restaurant,Fast Food Restaurants,Yuma Restaurants,Restaurants",8069 E 32nd St,Yuma,85365,AZ,US,32.6699,-114.4945,30
Domino's Pizza,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants",1001 Morgantown Avenue,Fairmont,26554,WV,US,39.47922,-80.12275,270
Steak 'n Shake,"Burger Joint,American Restaurant,Fast Food Restaurant,Traditional American,Diners,Hamburgers",9557 Bill Arp Road,Douglasville,30135,GA,US,33.7234,-84.763,52
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Wasilla Restaurants,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",1861 E Parks Hwy,Wasilla,99654,AK,US,61.5765,-149.4033,1219
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Pizza Place,Catering",851 E Parks Hwy,Wasilla,99654,AK,US,61.5814,-149.4291,474
Arby's,"American Restaurants,Takeout,Fast Food,Fast Food Restaurants,Concession Stands,Restaurants,Sandwich Shops",525 Emily Drive,Clarksburg,26301,WV,US,39.26525,-80.28771,252
Arby's,"Fast Food Restaurants,Restaurants",3692 Robert C Byrd Drive,Beckley,25801,WV,US,37.79732,-81.18417,252
KFC,"Fast Food,Chicken,Restaurants",1001 West Washington,Marquette,49855,MI,US,46.5455,-87.4156,376
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",1260 W Michigan Ave,Marshall,49068,MI,US,42.2722,-84.9828,784
Subway,"Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,sandwich place,Sandwiches,Catering,Sandwich Shops",4200 W Dickman Rd,Battle Creek,49037,MI,US,42.3274,-85.265,1219
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Pizza Place,Catering",205 S Viking Way,Martinsburg,25401,WV,US,39.46263,-77.98893,474
QDOBA Mexican Eats,"Restaurant,Grill Restaurants,Mexican Restaurants,Mexican,Brunch,Food Delivery,Fast Food Restaurants,Take Out Restaurants,Fast Food,Catering,Restaurants",1198 Walton Blvd,Rochester,48307,MI,US,42.6826,-83.1502,36
Five Guys Burgers Fries,"Hamburgers & Hot Dogs,Burger Joint,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",5100 Buckeystown Pike,Frederick,21704,MD,US,39.3719,-77.41099,70
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Food and Beverage,American restaurants,Hamburger restaurants,Take Out Restaurants,Fast Food,Restaurants,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",28670 Northwestern Hwy,Southfield,48034,MI,US,42.4993,-83.3037,784
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Fast Food Restaurants,Take Out Restaurants,Hamburgers,Hamburgers and Hot Dogs,Restaurants,Sandwich Shops",211 Warwood Avenue,Wheeling,26003,WV,US,40.10455,-80.70096,784
Domino's Pizza,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants",450 E Main Street,Bridgeport,26330,WV,US,39.28901,-80.24358,270
Burger King,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",37 Grande Meadows Drive,Bridgeport,26330,WV,US,39.3438,-80.22363,453
Panera Bread,"Breakfast,Fast Food,Health Food Restaurants,Take Out Restaurants,Bagel Shops,Restaurants,Restaurant,American Restaurants,Coffee Shops,Traditional American,Coffeehouses,Bakeries,Catering,Sandwich Shops",207 Willey Street,Morgantown,26505,WV,US,39.63216,-79.95372,140
Subway,"Carry-out food,Delicatessens,American,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,Sandwiches,Sandwich Place,Sandwich Shops",224 S Main St,Kouts,46347,IN,US,41.3167,-87.026,1219
Subway,"Carry-out food,Delicatessens,American restaurants,Karaoke,Fast Food Restaurants,Take Out Restaurants,Restaurants,Delis And Delicatessens,Restaurant,Food and Dining,Sandwiches,Sandwich Place,Sandwich Shops",213 E Vistula St,Bristol,46507,IN,US,41.7215,-85.8175,1219
Panera Bread,"Breakfast,Fast Food,Health Food Restaurants,Take Out Restaurants,Bagel Shops,Restaurants,Restaurant,American Restaurants,Coffee Shops,Traditional American,Coffeehouses,Bakeries,Catering,Sandwich Shops",3000 Charleston Town Center,Charleston,25389,WV,US,38.3529,-81.6381,140
McDonald's,"Fast Food Restaurant, Burger Joint, and Breakfast Spot,Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",501 W Main St,Delphi,46923,IN,US,40.5849,-86.6787,784
Wendy's,"Burger Joint,Restaurant,Fast Food Restaurant,Restaurants",209 Grand Valley Blvd,Martinsville,46151,IN,US,39.4163,-86.4112,313
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,sandwich place,Sandwiches,Restaurants,Sandwich Shops",701 Anderson St,Belton,29627,SC,US,34.5213,-82.5031,1219
Steak 'n Shake,"American Restaurants,Breakfast,American Restaurant,Fast Food Restaurant,Traditional American,Burgers,Hamburgers,Breakfast Restaurants",5131 Hinkleville Road,Paducah,42001,KY,US,37.0771,-88.6882,52
Wendy's,Fast Food,2501 North Vermillon,Danville,61832,IL,US,40.1664,-87.6301,313
Taco Bell,"Restaurant,Mexican,Breakfast,Mexican Restaurants,Vegetarian,Fast Food,Fast Food Restaurants,Vegetarian Restaurants,Restaurants",300 Gihon Village,Parkersburg,26101,WV,US,39.2327,-81.54269,529
Chick-fil-A,"Breakfast,American Restaurant,Food Delivery,Fast Food Restaurants,Fast Food,Chicken Restaurants,Restaurants,Restaurant,Fast Food Restaurant, American Restaurant, and Sandwich Place,Fast Food Restaurant,wich Place,Family Style Dining,Chicken,Catering,Sandwich Shops",10706 Sunset Hills Plz,Saint Louis,63127,MO,US,38.5523,-90.4077,100
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Food & Entertainment,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",508 E Cass St,Joliet,60432,IL,US,41.5276,-88.0694,784
Subway,"Delis And Delicatessens,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Catering,Restaurants,Sandwich Shops",719 Fairmont Ave Ste 201,Fairmont,26554,WV,US,39.47598,-80.1514,1219
Burger King,"Burger Joint,Restaurant,Fast Food Restaurant,Fast Food,Fast Food Restaurant and Burger Joint,Food & Entertainment,Restaurants",3140 Belvidere Rd,Waukegan,60085,IL,US,42.3492,-87.8796,453
Burger King,"Fast Food,Food & Entertainment",440 West Lake St,Addison,60101,IL,US,41.9376,-88.0004,453
Pizza Hut,"Pizza,Family Style Restaurants,Fast Food Restaurants,Restaurants,Take Out Restaurants",215 N Federal Boulevard,Riverton,82501,WY,US,43.02649,-108.38021,474
Pizza Hut,"Pizza,Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Catering,Restaurants",6159 Us Highway 6,Portage,46368,IN,US,41.55,-87.1764,474
Taco Bell,"Restaurant,Mexican Restaurants,Fast Food Restaurants,Food & Entertainment,Restaurants",769 Bethlehem Pike,Montgomeryville,18936,PA,US,40.2265,-75.235,529
Krystal,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food,Hamburgers,Restaurants",3116 Washington Road,Augusta,30909,GA,US,33.5133,-82.0539,27
Carl's Jr.,"Restaurant,Fast Food Restaurant,American Restaurant,Fast Food Restaurant and American Restaurant,Fast Food,Hamburgers,Restaurants",1301 Cleveland Hwy,Dalton,30721,GA,US,34.7967,-84.9629,205
Burger King,"Fast Food Restaurant,Fast Food",2201 South University,Fort Lauderdale,33324,FL,US,26.0949,-80.2519,453
Moe's Southwest Grill,"Take Out,Carry-out food,Caterers,Taco Place,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Karaoke,Restaurants,Mexican Restaurant,Family style restaurants,Burrito Place, Mexican Restaurant, and Taco Place,Catering,Burrito Place",13238 N Dale Mabry Hwy,Tampa,33618,FL,US,28.0669,-82.5054,73
Fox's Pizza Den,"Pizza,Restaurant,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",29835 Us Highway 19 N,Clearwater,33761,FL,US,28.0433,-82.7383,26
Wendy's,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Karaoke,Fast Food,Fast Food Restaurant and Burger Joint,Restaurants",10921 Bloomingdale Ave,Riverview,33578,FL,US,27.8932,-82.3204,313
Burger King,"Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Karaoke,Fast food restaurants,Restaurants",265 5th Ave N,Jacksonville Beach,32250,FL,US,30.2941,-81.3925,453
Checkers,"Restaurant,Traditional American,Fast Food,Chicken,Hamburgers,Restaurants,Sandwich Shops",1526 Kings Road,Jacksonville,32209,FL,US,30.3424,-81.6802,43
Taco Bell,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",1227 E. Magnolia,Fort Collins,80524,CO,US,40.584,-105.0561,529
McDonald's,"Fast Food Restaurant,Restaurants",902 Swede Gulch Rd,Evergreen,80439,CO,US,39.6999,-105.3296,784
Dairy Queen,"Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants",1253 N 3rd Street,Laramie,82072,WY,US,41.32354,-105.59188,329
KFC,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Chicken,Catering,Restaurants",5175 Mae Anne Ave,Reno,89523,NV,US,39.534,-119.8675,376
Subway,"Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",750 Academy Dr,Bessemer,35022,AL,US,33.3605,-86.9991,1219
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,American restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",901 Woodward Ave,Muscle Shoals,35661,AL,US,34.7524,-87.6674,1219
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,American restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops,Food & Dining",7022 Atlanta Hwy,Montgomery,36117,AL,US,32.381964,-86.172251,1219
Jersey Mike's Subs,"Restaurant,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Restaurants,Sandwich Shops",6290 University Dr Nw Ste B,Huntsville,35806,AL,US,34.74652,-86.6831,69
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Karaoke,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",720 S Memorial Dr,Prattville,36067,AL,US,32.4591,-86.4508,784
